Simulation,Nb_agents,Gamma,Alpha,Beta,Blue_time,Red_time,Final_time
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
13,45,0.005,5.0,2.0,12.1,24.950000000000003,37.05
4,45,0.005,5.0,2.0,11.9,20.25,32.15
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
25,45,0.005,5.0,2.0,17.150000000000002,26.700000000000003,43.85000000000001
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
18,45,0.005,5.0,2.0,138.55,145.1,283.65
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
18,45,0.005,5.0,2.0,138.55,145.1,283.65
9,45,0.005,5.0,2.0,59.400000000000006,68.05,127.45
18,45,0.005,5.0,2.0,138.55,145.1,283.65
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
5,45,0.005,5.0,2.0,8.15,17.05,25.200000000000003
2,45,0.005,5.0,2.0,50.150000000000006,58.75,108.9
15,45,0.005,5.0,2.0,127.25,132.20000000000002,259.45000000000005
19,45,0.005,5.0,2.0,201.05,207.05,408.1
19,45,0.005,5.0,2.0,201.05,207.05,408.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
9,45,0.005,5.0,2.0,204.8,210.8,415.6
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
9,45,0.005,5.0,2.0,204.8,210.8,415.6
21,45,0.005,5.0,2.0,9.4,22.700000000000003,32.1
23,45,0.005,5.0,2.0,52.0,59.7,111.7
9,45,0.005,5.0,2.0,204.8,210.8,415.6
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
13,45,0.005,5.0,2.0,38.05,44.5,82.55000000000001
6,45,0.005,5.0,2.0,52.400000000000006,59.2,111.6
6,45,0.005,5.0,2.0,52.400000000000006,59.2,111.6
6,45,0.005,5.0,2.0,52.400000000000006,59.2,111.6
6,45,0.005,5.0,2.0,52.400000000000006,59.2,111.6
11,45,0.005,5.0,2.0,73.95,79.85000000000001,153.8
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
12,45,0.005,5.0,2.0,119.75,135.35,255.1
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
18,46,0.005,5.0,2.0,40.35,52.3,92.65
8,46,0.005,5.0,2.0,200.0,200.0,400.0
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
24,46,0.005,5.0,2.0,124.0,137.4,261.4
20,46,0.005,5.0,2.0,52.7,60.650000000000006,113.35
24,46,0.005,5.0,2.0,124.0,137.4,261.4
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
3,46,0.005,5.0,2.0,80.15,92.45,172.60000000000002
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
27,46,0.005,5.0,2.0,22.65,32.0,54.650000000000006
21,46,0.005,5.0,2.0,25.450000000000003,34.25,59.7
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
21,46,0.005,5.0,2.0,200.0,200.0,400.0
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
21,46,0.005,5.0,2.0,200.0,200.0,400.0
26,46,0.005,5.0,2.0,9.85,20.6,30.450000000000003
21,46,0.005,5.0,2.0,200.0,200.0,400.0
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
21,46,0.005,5.0,2.0,250.0,250.0,500.0
14,46,0.005,5.0,2.0,53.25,59.6,112.85
1,46,0.005,5.0,2.0,114.7,120.8,235.5
21,46,0.005,5.0,2.0,250.0,250.0,500.0
30,46,0.005,5.0,2.0,126.15,134.15,260.3
30,46,0.005,5.0,2.0,126.15,134.15,260.3
30,46,0.005,5.0,2.0,126.15,134.15,260.3
30,46,0.005,5.0,2.0,126.15,134.15,260.3
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
14,46,0.005,5.0,2.0,143.35,150.5,293.85
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
14,46,0.005,5.0,2.0,143.35,150.5,293.85
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
14,46,0.005,5.0,2.0,143.35,150.5,293.85
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
14,46,0.005,5.0,2.0,143.35,150.5,293.85
9,46,0.005,5.0,2.0,71.5,80.05000000000001,151.55
14,46,0.005,5.0,2.0,143.35,150.5,293.85
16,46,0.005,5.0,2.0,214.55,219.7,434.25
3,46,0.005,5.0,2.0,49.55,56.5,106.05
3,46,0.005,5.0,2.0,49.55,56.5,106.05
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
3,46,0.005,5.0,2.0,49.55,56.5,106.05
27,46,0.005,5.0,2.0,61.3,72.60000000000001,133.9
4,46,0.005,5.0,2.0,163.10000000000002,170.05,333.15000000000003
4,46,0.005,5.0,2.0,163.10000000000002,170.05,333.15000000000003
25,46,0.005,5.0,2.0,160.35000000000002,167.75,328.1
4,46,0.005,5.0,2.0,163.10000000000002,170.05,333.15000000000003
25,46,0.005,5.0,2.0,160.35000000000002,167.75,328.1
4,46,0.005,5.0,2.0,163.10000000000002,170.05,333.15000000000003
25,46,0.005,5.0,2.0,160.35000000000002,167.75,328.1
4,46,0.005,5.0,2.0,163.10000000000002,170.05,333.15000000000003
25,46,0.005,5.0,2.0,160.35000000000002,167.75,328.1
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
3,46,0.005,5.0,2.0,10.2,19.15,29.35
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
9,46,0.005,5.0,2.0,148.9,155.45000000000002,304.35
8,46,0.005,5.0,2.0,16.3,27.35,43.650000000000006
9,46,0.005,5.0,2.0,148.9,155.45000000000002,304.35
8,46,0.005,5.0,2.0,55.900000000000006,62.650000000000006,118.55
8,46,0.005,5.0,2.0,55.900000000000006,62.650000000000006,118.55
8,46,0.005,5.0,2.0,55.900000000000006,62.650000000000006,118.55
10,46,0.005,5.0,2.0,45.2,51.95,97.15
10,46,0.005,5.0,2.0,45.2,51.95,97.15
10,46,0.005,5.0,2.0,45.2,51.95,97.15
10,46,0.005,5.0,2.0,45.2,51.95,97.15
10,46,0.005,5.0,2.0,45.2,51.95,97.15
10,46,0.005,5.0,2.0,45.2,51.95,97.15
8,46,0.005,5.0,2.0,240.2,247.0,487.2000000000001
11,46,0.005,5.0,2.0,120.55,126.85,247.40000000000003
11,46,0.005,5.0,2.0,120.55,126.85,247.40000000000003
11,46,0.005,5.0,2.0,120.55,126.85,247.40000000000003
2,46,0.005,5.0,2.0,653.1500000000001,659.25,1312.4
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
3,47,0.005,5.0,2.0,35.45,41.75,77.2
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
29,47,0.005,5.0,2.0,20.6,28.05,48.650000000000006
21,47,0.005,5.0,2.0,57.05,64.5,121.55
21,47,0.005,5.0,2.0,57.05,64.5,121.55
21,47,0.005,5.0,2.0,57.05,64.5,121.55
21,47,0.005,5.0,2.0,57.05,64.5,121.55
21,47,0.005,5.0,2.0,57.05,64.5,121.55
21,47,0.005,5.0,2.0,57.05,64.5,121.55
17,47,0.005,5.0,2.0,175.8,186.45,362.25
21,47,0.005,5.0,2.0,57.05,64.5,121.55
17,47,0.005,5.0,2.0,175.8,186.45,362.25
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
6,47,0.005,5.0,2.0,34.6,45.6,80.2
22,47,0.005,5.0,2.0,200.0,200.0,400.0
6,47,0.005,5.0,2.0,34.6,45.6,80.2
22,47,0.005,5.0,2.0,200.0,200.0,400.0
12,47,0.005,5.0,2.0,200.0,200.0,400.0
6,47,0.005,5.0,2.0,34.6,45.6,80.2
22,47,0.005,5.0,2.0,200.0,200.0,400.0
12,47,0.005,5.0,2.0,200.0,200.0,400.0
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
25,47,0.005,5.0,2.0,9.2,19.0,28.200000000000003
3,47,0.005,5.0,2.0,193.25,199.3,392.55
12,47,0.005,5.0,2.0,25.6,250.0,275.6
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
5,47,0.005,5.0,2.0,77.9,85.5,163.4
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
6,47,0.005,5.0,2.0,76.95,85.10000000000001,162.05
